ID,Pred
2016_1112_1114,0.7344311348946816
2016_1112_1122,0.9910215352177075
2016_1112_1124,0.4484913644630731
2016_1112_1138,0.9499100865513369
2016_1112_1139,0.5202134934773919
2016_1112_1143,0.7089974629323401
2016_1112_1151,0.9047597323446185
2016_1112_1153,0.5743338365176068
2016_1112_1160,0.7663891505406477
2016_1112_1163,0.5201494483724904
2016_1112_1167,0.9164068752798223
2016_1112_1173,0.8223950075760664
2016_1112_1181,0.358554762233695
2016_1112_1192,0.9979389835936134
2016_1112_1195,0.9857440797125431
2016_1112_1201,0.8317008580843336
2016_1112_1211,0.3126090854808348
2016_1112_1214,0.9944619866379947
2016_1112_1218,0.8163109201865746
2016_1112_1221,0.9983445762683181
2016_1112_1231,0.3704610010379034
2016_1112_1233,0.9091716608993573
2016_1112_1234,0.4467943242943603
2016_1112_1235,0.4875186984783081
2016_1112_1242,0.07715520437657036
2016_1112_1246,0.20863133938883574
2016_1112_1268,0.5015526151398279
2016_1112_1274,0.3153959995942551
2016_1112_1276,0.650334862471287
2016_1112_1277,0.17531420551268606
2016_1112_1292,0.997206035242154
2016_1112_1314,0.09491860083627267
2016_1112_1320,0.7713698843727493
2016_1112_1323,0.5990932331175721
2016_1112_1328,0.2528659552199642
2016_1112_1332,0.34066445277790697
2016_1112_1333,0.7781881291821007
2016_1112_1338,0.5136218305923161
2016_1112_1344,0.5619497337972718
2016_1112_1345,0.36932509008018516
2016_1112_1355,0.8471603764304281
2016_1112_1371,0.5104782623361639
2016_1112_1372,0.5560161856371552
2016_1112_1380,0.9950929975661102
2016_1112_1386,0.6932075349698406
2016_1112_1392,0.8920532717299965
2016_1112_1393,0.35720226026191504
2016_1112_1396,0.7939776560310469
2016_1112_1400,0.5030250724992118
2016_1112_1401,0.4309932080138039
2016_1112_1403,0.649382787912258
2016_1112_1409,0.7582762964049422
2016_1112_1421,0.9522363576485756
2016_1112_1423,0.8231698950980763
2016_1112_1425,0.7353631276007552
2016_1112_1428,0.655822366535889
2016_1112_1433,0.5715695956139638
2016_1112_1435,0.47685712636800126
2016_1112_1437,0.06882854974140111
2016_1112_1438,0.12824555617815464
2016_1112_1451,0.9808830669776044
2016_1112_1452,0.18230293498246705
2016_1112_1453,0.9152678178214846
2016_1112_1455,0.20828929117241324
2016_1112_1458,0.5583914160999132
2016_1112_1462,0.3535760611236504
2016_1112_1463,0.6273367898824105
2016_1114_1122,0.9755899179479273
2016_1114_1124,0.22747406654005314
2016_1114_1138,0.8728822011333108
2016_1114_1139,0.2819188734057854
2016_1114_1143,0.468705632974106
2016_1114_1151,0.7747632306701198
2016_1114_1153,0.32820698205615384
2016_1114_1160,0.5429370126507533
2016_1114_1163,0.28186693036051297
2016_1114_1167,0.7987721528831239
2016_1114_1173,0.6263986367148004
2016_1114_1181,0.16833079883895943
2016_1114_1192,0.9943285992568643
2016_1114_1195,0.9615934309012293
2016_1114_1201,0.6414972479350146
2016_1114_1211,0.14138779505311497
2016_1114_1214,0.9848532217772017
2016_1114_1218,0.6167294968962183
2016_1114_1221,0.9954414431436757
2016_1114_1231,0.17565013360589748
2016_1114_1233,0.7837578579369313
2016_1114_1234,0.22627021587720478
2016_1114_1235,0.2562032284114364
2016_1114_1242,0.02938335283339602
2016_1114_1246,0.0871408015748161
2016_1114_1268,0.26704819727057605
2016_1114_1274,0.14296574295339032
2016_1114_1276,0.40243010801588464
2016_1114_1277,0.07147272116360454
2016_1114_1292,0.9923215880361662
2016_1114_1314,0.036584276767112796
2016_1114_1320,0.5498838100499669
2016_1114_1323,0.3511078836206703
2016_1114_1328,0.1091700929159549
2016_1114_1332,0.1575998559427453
2016_1114_1333,0.5595355784834607
2016_1114_1338,0.2766058904723179
2016_1114_1344,0.3171755195703457
2016_1114_1345,0.17494555844198276
2016_1114_1355,0.6674423060378766
2016_1114_1371,0.27409545897003823
2016_1114_1372,0.31198576346253415
2016_1114_1380,0.986564280304831
2016_1114_1386,0.44999191745238365
2016_1114_1392,0.7495148950569103
2016_1114_1393,0.1675084587079643
2016_1114_1396,0.5825400727587644
2016_1114_1400,0.26820263958811386
2016_1114_1401,0.2152337408564834
2016_1114_1403,0.4014243112578973
2016_1114_1409,0.5318048002048847
2016_1114_1421,0.8783275808434291
2016_1114_1423,0.6276414735162419
2016_1114_1425,0.5015361362539721
2016_1114_1428,0.40826819488822697
2016_1114_1433,0.3257208812846806
2016_1114_1435,0.24815083514172262
2016_1114_1437,0.026066652302264192
2016_1114_1438,0.050573892505034614
2016_1114_1451,0.9489241698573339
2016_1114_1452,0.0746968548276663
2016_1114_1453,0.7963863269425313
2016_1114_1455,0.08697604415280363
2016_1114_1458,0.31405592530619475
2016_1114_1462,0.16531272050340418
2016_1114_1463,0.3787039770830739
2016_1122_1124,0.007302764514634027
2016_1122_1138,0.1464328820787648
2016_1122_1139,0.009713221218596552
2016_1122_1143,0.021564958159682096
2016_1122_1151,0.07913646522314552
2016_1122_1153,0.012058552976237485
2016_1122_1160,0.02882198564251785
2016_1122_1163,0.009710753340672408
2016_1122_1167,0.09022379093019477
2016_1122_1173,0.04020432723728653
2016_1122_1181,0.005031228891291352
2016_1122_1192,0.814132367855435
2016_1122_1195,0.3848103013617201
2016_1122_1201,0.042791782931764825
2016_1122_1211,0.00409716536424345
2016_1122_1214,0.618965912902013
2016_1122_1218,0.03864769144396674
2016_1122_1221,0.8450949716056019
2016_1122_1231,0.005295205072464328
2016_1122_1233,0.08303233564635927
2016_1122_1234,0.007253176443856585
2016_1122_1235,0.008532191355153243
2016_1122_1242,0.0007557478725724685
2016_1122_1246,0.002379221635914272
2016_1122_1268,0.009020499031848768
2016_1122_1274,0.004150297814824947
2016_1122_1276,0.01654654137044318
2016_1122_1277,0.001919388680023931
2016_1122_1292,0.7635227811135181
