ID,Pred
2015_1107_1112,0.0031711344715864708
2015_1107_1116,0.06829122035837738
2015_1107_1124,0.02476940261494824
2015_1107_1125,0.5288524325050598
2015_1107_1129,0.13126502914558352
2015_1107_1138,0.10280362000697184
2015_1107_1139,0.02800888877965617
2015_1107_1140,0.06349158598982682
2015_1107_1153,0.12433736299421345
2015_1107_1157,0.570898616878675
2015_1107_1172,0.08836342823324987
2015_1107_1173,0.09415576198237563
2015_1107_1181,0.002258298550045124
2015_1107_1186,0.5361442644682871
2015_1107_1207,0.04395148768087964
2015_1107_1208,0.06223986010296918
2015_1107_1209,0.1405743440391757
2015_1107_1211,0.011117520506024513
2015_1107_1214,0.9303684827136534
2015_1107_1217,0.16867897351169137
2015_1107_1231,0.1263943262866833
2015_1107_1234,0.03610258317570932
2015_1107_1235,0.027043692004875962
2015_1107_1242,0.013303970279568094
2015_1107_1246,0.0006147161535539434
2015_1107_1248,0.7522252624173785
2015_1107_1257,0.02405770186214753
2015_1107_1261,0.1339498368186683
2015_1107_1264,0.5794607174129724
2015_1107_1268,0.10127158601265926
2015_1107_1277,0.02047247958466965
2015_1107_1279,0.07978135185354311
2015_1107_1295,0.5871392090401966
2015_1107_1301,0.05691939231276572
2015_1107_1308,0.30941998647232355
2015_1107_1314,0.012129438445434062
2015_1107_1316,0.6347822858285405
2015_1107_1318,0.41666776692721763
2015_1107_1320,0.04457793594380084
2015_1107_1323,0.017268081298378833
2015_1107_1326,0.023858363090881463
2015_1107_1328,0.028086358791298303
2015_1107_1329,0.07310828369741604
2015_1107_1332,0.08699759180990678
2015_1107_1344,0.043034004818042315
2015_1107_1345,0.10284744839978684
2015_1107_1352,0.6846500949527414
2015_1107_1361,0.053778233949277485
2015_1107_1372,0.10746897333208447
2015_1107_1374,0.0683107707915111
2015_1107_1385,0.07506447664894632
2015_1107_1400,0.026432730693149973
2015_1107_1411,0.734857132971565
2015_1107_1412,0.4776507912518854
2015_1107_1414,0.36406652791418226
2015_1107_1417,0.04234666827103852
2015_1107_1428,0.010206708371554584
2015_1107_1433,0.04381443689644066
2015_1107_1434,0.13629286961406145
2015_1107_1437,0.004064944844939958
2015_1107_1438,0.005108570247527641
2015_1107_1452,0.022999450040503962
2015_1107_1455,0.018844473917025078
2015_1107_1458,0.0017308807833218479
2015_1107_1459,0.2798258748963077
2015_1107_1461,0.5109381225369894
2015_1107_1462,0.04291866049307486
2015_1112_1116,0.9583706078461527
2015_1112_1124,0.8886081657600698
2015_1112_1125,0.9971715818887817
2015_1112_1129,0.9793636206783759
2015_1112_1138,0.9729649262105452
2015_1112_1139,0.9005044727119763
2015_1112_1140,0.9551444847611567
2015_1112_1153,0.9780691236882034
2015_1112_1157,0.9976126607127341
2015_1112_1172,0.9681972768489705
2015_1112_1173,0.970279590473818
2015_1112_1181,0.41551423150396294
2015_1112_1186,0.9972530048696033
2015_1112_1207,0.9352296998241322
2015_1112_1208,0.9542253150051592
2015_1112_1209,0.9809066904005049
2015_1112_1211,0.7793038193854683
2015_1112_1214,0.9997617687862284
2015_1112_1217,0.9845511075364907
2015_1112_1231,0.9784679324812895
2015_1112_1234,0.9216548491754283
2015_1112_1235,0.8972265909667598
2015_1112_1242,0.8089756133160703
2015_1112_1246,0.16191230969909673
2015_1112_1248,0.9989523766631411
2015_1112_1257,0.8856156626385594
2015_1112_1261,0.9798301382248238
2015_1112_1264,0.9976946785304474
2015_1112_1268,0.9725216033829984
2015_1112_1277,0.8678037891734702
2015_1112_1279,0.9645775923112404
2015_1112_1295,0.9977662085837342
2015_1112_1301,0.9498912338534998
2015_1112_1308,0.9929442727074222
2015_1112_1314,0.7940889056826513
2015_1112_1316,0.9981715483061293
2015_1112_1318,0.9955624236796267
2015_1112_1320,0.9361209367907121
2015_1112_1323,0.8466014499401989
2015_1112_1326,0.8847492719686866
2015_1112_1328,0.900758797071001
2015_1112_1329,0.9612003676833846
2015_1112_1332,0.967667296103161
2015_1112_1344,0.9338808188404936
2015_1112_1345,0.9729774203063656
2015_1112_1352,0.9985356702533242
2015_1112_1361,0.9469523911929996
2015_1112_1372,0.9742393302662615
2015_1112_1374,0.9583828632074456
2015_1112_1385,0.962250064274084
2015_1112_1400,0.8950413355977273
2015_1112_1411,0.9988525607785498
2015_1112_1412,0.9965302976822363
2015_1112_1414,0.994469382562051
2015_1112_1417,0.9328346884034391
2015_1112_1428,0.7640865821953099
2015_1112_1433,0.9350315532638697
2015_1112_1434,0.9802225931776829
2015_1112_1437,0.561779030445731
2015_1112_1438,0.6172644218359549
2015_1112_1452,0.8808653355704921
2015_1112_1455,0.8578023729184127
2015_1112_1458,0.3525782593135432
2015_1112_1459,0.9918725040079738
2015_1112_1461,0.9969617377111099
2015_1112_1462,0.9337074416929354
2015_1116_1124,0.25738613316707964
2015_1116_1125,0.9387165713903973
2015_1116_1129,0.6734094598480804
2015_1116_1138,0.6099285357880601
2015_1116_1139,0.28224380214386663
2015_1116_1140,0.4805635290681194
